Population % Change,2010 Population,% Foreign Born,Veterans,Mean Travel Time,Median Household Income,Below Poverty Level,Total Number of Firms,% Black-owned Firms,% Asian-owned Firms,% Hispanic-owned Firms,% Women-owned Firms,Manufacturers Shipments ($1000),Retail Sales ($1000),Retail Sales per Capita,Building permits,Land Area (Square Miles),Population per Square Mile,No Preference,Uncommitted,Ben Carson,Bernie Sanders,Carly Fiorina,Chris Christie,Donald Trump,Hillary Clinton,Jeb Bush,John Kasich,Marco Rubio,Martin OMalley,Mike Huckabee,Rand Paul,Rick Santorum,Ted Cruz
-0.9,16667,2.2,1360,15.2,49035,8.9,2262,0,0,0,24.3,0,298664,17960,14,567.24,29.4,0,0,155,303,8,15,292,296,16,31,149,0,25,28,14,291
-2.4,18129,1.4,1575,21.4,47494,12.5,1725,0,0,0,0,206396,163572,9249,28,778.54,23.3,0,0,67,408,26,9,249,392,26,11,109,0,17,29,5,298
-2.2,49116,1.5,4259,19.2,49559,14,3491,0,0.9,0,0,3914945,635654,12950,102,694.92,70.7,0,0,159,1234,70,26,709,1165,106,41,459,0,15,94,6,621
0.8,17096,12.8,1161,15.1,46548,15.8,1394,0,0,0,27.8,1266847,162386,9840,11,714.19,23.9,0,0,63,208,24,14,214,225,12,8,114,66,7,12,5,226
17,66135,6.6,3902,20.5,73847,6.4,6613,0.6,2.2,1.1,19.9,574183,905710,15813,661,588.45,112.4,0,0,489,1208,133,214,1510,1667,213,167,2469,24,61,276,58,1691
0.3,8753,0.8,717,22.8,45040,21.2,848,0,0,0,0,0,71612,8351,4,502.19,17.4,0,0,38,126,1,8,205,174,10,1,37,0,38,25,0,168
-2.3,8457,1.5,612,21,36326,19.5,869,0,0,0,0,0,39590,4746,2,531.88,15.9,0,4,80,141,2,4,127,150,5,4,73,4,6,19,4,173
-2.1,17764,0.8,1200,22,54076,8.4,1568,0,0,0,29.5,326438,171404,9791,5,577.76,30.7,0,0,92,344,52,5,198,440,19,2,172,16,7,27,3,317
-0.2,40325,1.5,3575,15.9,42451,13.8,3407,0.9,0,0,26,0,616900,15182,41,416.12,96.9,0,0,212,1066,17,35,659,933,19,20,451,0,31,99,6,613
1.6,16667,1,1737,16.7,56136,7.8,2088,0,0,0,25.6,647529,255190,15386,134,380.61,43.8,0,0,159,358,12,8,342,341,46,27,286,0,15,34,12,260
2.9,93653,1.9,7057,17.3,51475,10.9,8102,1.1,0.7,0,21.7,4711245,1433461,15538,276,608.31,154,0,0,384,2276,97,75,1087,2504,95,54,1060,18,48,230,21,824
-3,10302,5.1,770,16.4,48601,12.5,791,0,0,0,0,331366,92665,8961,48,395.88,26,0,0,49,132,8,5,122,168,11,4,46,0,10,4,1,143
-2.6,20880,0.9,1717,21.1,45542,11.5,1891,0,0,0,0,157746,157244,7716,24,730.81,28.6,0,5,144,468,18,6,240,525,18,6,180,0,17,27,3,341
-1.4,16303,1.4,1523,19.6,43826,12.6,1159,0,0,0,0,461397,149138,9192,21,500.63,32.6,0,0,83,346,8,9,200,453,23,9,105,0,8,10,0,305
-2.3,10680,5,809,19.4,48355,11.1,1385,0,0,0,19.4,260008,65933,6207,3,581.97,18.4,0,0,62,168,5,1,159,226,18,4,105,4,23,23,3,225
-5.6,7441,0.7,776,22.7,50520,10.2,588,0,0,0,0,0,102932,13599,10,511.15,14.6,0,0,40,135,0,5,182,120,10,6,77,15,2,11,5,87
-1.5,9336,1.2,821,18.8,45865,13,746,0,0,0,23.1,0,87923,9258,6,569.57,16.4,0,0,62,184,2,13,164,215,25,6,77,0,14,14,7,162
-0.6,12453,0.4,894,20.7,56827,7,0,0,0,0,0,143848,109363,9049,19,501.86,24.8,0,0,73,206,10,12,198,186,26,4,261,6,50,32,8,272
-2.1,10954,1.1,898,27.3,50609,10.3,1129,0,0,0,0,0,91301,8262,10,590.62,18.5,0,0,107,180,18,9,208,220,16,2,118,0,23,28,7,218
-3.5,15673,2.2,1323,17.6,43589,12.3,1551,0,0,0,23.9,1162374,149277,9607,5,576.75,27.2,0,0,89,246,14,21,269,353,13,20,159,0,25,48,20,277
-2.8,11341,1.8,798,20.8,50105,10.4,1275,0,0,0,0,266775,119314,10549,20,571.01,19.9,0,0,71,152,19,5,160,240,22,6,132,0,16,21,12,385
-1.3,17534,2.5,1485,17.7,49342,8.6,1812,0,0,0,21,743136,161778,9242,7,569.31,30.8,0,0,138,296,25,33,295,403,19,12,225,0,31,45,29,417
-4.1,14928,0.9,1099,25.8,54583,9.6,1378,0,0,0,19.2,0,100916,6546,29,696.85,21.4,0,0,221,273,24,17,315,226,5,10,112,0,10,17,6,282
0.4,20145,3.3,1575,18.5,46376,17.9,1547,0,0,0,23.4,889862,214737,10665,20,434.33,46.4,0,0,189,350,18,7,273,350,31,12,228,0,33,30,12,379
-1.2,9566,1.1,694,17.6,46429,11.6,1115,0,0,0,0,272970,83186,8789,1,473.25,20.2,0,0,26,215,3,2,112,184,19,0,89,0,5,5,0,106
-1.8,9815,2,934,17.2,47897,10.2,1151,0,0,0,24.8,289818,82011,8520,24,434.35,22.6,0,0,48,133,6,9,204,166,14,3,111,0,17,16,9,168
-0.7,7089,0.5,626,15.7,43449,14.4,956,0,0,0,19.4,372971,61131,8758,11,431.51,16.4,0,0,43,93,32,4,136,106,8,3,135,0,8,7,14,135
0.1,16355,1.4,1044,22.5,58008,10.9,1264,0,0,0,24.1,1478930,213413,13512,23,586.46,27.9,0,0,105,343,25,12,249,357,11,14,163,0,33,56,12,353
-1.8,19848,0.8,1788,23.2,46467,10.5,2345,0,0,0,21.3,247956,209951,10547,35,636.04,31.2,0,0,64,414,21,18,306,450,26,11,169,36,9,34,5,265
0.1,36842,1.1,2818,22,50513,11.8,2847,0,0,0,20.9,170755,273960,7492,33,730.42,50.4,0,0,207,810,31,30,583,927,46,13,417,63,72,100,12,812
2.9,16843,12,1561,14.7,48814,12.4,2308,0,0,0,0,246631,333485,21471,14,435.51,38.7,0,0,55,654,11,7,223,245,17,25,104,0,51,67,18,270
8.7,130882,9.3,6630,18.2,53424,17.7,9323,1.8,2.4,1.6,26.7,0,1653057,13168,1080,614.04,213.1,0,0,531,5473,191,171,1394,3700,229,284,2207,26,75,691,37,1413
-0.9,20638,1,1948,24.3,55041,8.3,2193,0,0,0,29.9,180765,257667,12629,15,575.62,35.9,0,0,107,480,35,14,258,419,25,6,167,0,6,32,21,363
-2.7,10511,0.5,788,24,42167,13.2,1099,0,0,0,21.6,0,66877,6236,0,579.18,18.1,0,0,63,140,11,4,220,250,13,5,116,10,23,19,10,216
-2.1,15543,1,1433,15.5,51812,8.7,1822,0,0,0,25.8,474756,195827,12670,19,972.72,16,0,6,150,213,4,9,224,360,13,15,190,13,27,18,12,285
-1.6,35862,2,3552,17.9,42469,15.1,2661,0,2.3,0,27.8,0,420758,11745,22,517.52,69.3,0,0,157,770,51,12,409,929,19,16,249,0,26,36,6,334
3.1,211226,2.9,16870,18.5,57260,9.7,16967,0.7,0,0.6,27.1,8229178,3592845,17502,838,716.88,294.6,0,0,1072,6331,302,276,2344,5733,262,262,2825,35,99,699,56,3422
-2,11387,8.1,815,23,50583,12.2,941,0,0,0,0,0,56465,4798,9,401.77,28.3,0,0,44,168,5,4,261,224,14,5,76,8,31,26,1,257
-2.2,8898,5.8,656,24.1,43288,17,788,0,0,0,0,0,84344,8919,3,430.59,20.7,0,0,68,120,9,5,159,180,10,0,79,0,18,24,3,213
0.9,11581,1.1,689,18.1,52152,8,1328,0,0,0,13.2,100917,91091,8113,55,587.65,19.7,0,0,206,113,10,3,173,80,11,6,229,6,3,14,20,432
-0.4,15679,1.4,1365,26.5,57581,8.9,1304,0,0,0,30.5,0,80594,5253,55,561.01,27.9,0,0,107,280,21,18,373,320,22,11,250,0,34,51,7,452
0,22381,1.5,1481,17.9,47967,15.9,1977,0,0,0,25.4,1618526,242911,10995,64,570.86,39.2,0,0,209,306,37,16,421,393,40,8,368,0,49,69,73,669
0.2,33309,2.3,2484,20.3,54723,9.2,3254,0,0,0,20,1856906,333092,10201,125,554.53,60.1,0,0,272,624,41,62,539,650,74,30,606,26,74,123,40,1011
0.5,40648,12.1,3538,17.3,51555,12.1,2532,0,0,0,28.8,1848040,407694,10434,10,572.5,71,0,0,226,960,57,27,608,839,61,33,502,0,50,75,55,630
-1.5,15059,0.8,1347,25.2,63076,7,1101,0,0,0,32.7,0,78569,5187,3,437.44,34.4,0,0,182,244,23,11,300,255,10,15,265,0,7,33,31,244
0.1,10776,1.4,895,16.6,51078,7.1,1225,0,0,0,0,252014,93053,8627,25,469.13,23,0,0,61,135,55,4,120,260,10,3,56,5,11,34,3,114
-2.7,9243,0.9,965,21.3,42025,9,829,0,0,0,16.4,0,99152,10868,7,694.07,13.3,0,0,41,116,6,8,156,180,2,1,94,3,9,8,2,185
0.4,7970,4.3,645,25.1,45997,11.8,521,0,0,0,21.1,0,62488,8256,82,433.72,18.4,0,0,25,133,4,2,170,129,3,4,97,36,18,23,0,195
-3,10740,1.3,897,18.7,44281,16.1,952,0,0,0,14.3,180839,88288,8071,13,424.1,25.3,0,0,85,192,27,5,118,108,27,10,124,0,10,26,6,133
0.4,42745,6,2866,18,51425,14.4,3523,0.8,0,3.3,32.1,0,448581,10566,51,437.47,97.7,0,0,110,972,43,50,720,828,53,45,635,0,39,131,12,576
-2.4,14398,2.8,1117,16.7,48185,11.3,1337,0,0,0,21.5,304999,169740,12093,22,573.04,25.1,0,0,220,141,10,6,256,152,17,6,281,5,45,19,9,347
-3.8,6462,4.5,493,18.9,48659,8.6,566,0,0,0,0,0,40538,6291,1,398.68,16.2,0,0,42,38,7,3,78,56,13,1,56,5,3,8,3,113
-2.8,15932,2,1590,16.4,43010,13.9,1305,0,0,0,20.2,348217,163001,10243,11,534.94,29.8,0,0,157,202,8,4,232,197,25,12,156,0,9,13,7,249
-3.4,9421,1.3,782,16.9,44663,9.2,937,0,0,0,0,401373,65829,6988,2,563.84,16.7,0,0,40,186,9,6,117,213,14,5,94,0,17,15,5,110
-0.4,24986,1.8,2025,17.1,58888,6.4,2137,0,0,0,0,0,299650,12330,37,862.89,29,0,0,195,312,19,25,618,387,44,22,373,0,14,34,12,530
-2.4,7310,1.8,668,17.7,44073,14.2,764,0,0,0,0,0,79888,10492,4,577.24,12.7,0,0,70,90,5,5,110,198,9,2,65,12,16,13,1,187
6.8,430640,8.5,26762,19,59018,11.8,37950,1.9,2.1,1.8,28,7519907,6714418,16130,3350,573.8,750.5,0,0,2297,10526,420,745,6764,12122,1405,773,8365,152,565,1633,234,7864
0,93158,3.3,7373,20.8,51304,13.8,7088,0,0,1.2,24.1,0,1503395,16784,122,950.28,98,0,7,543,1573,80,53,1508,1519,70,127,750,0,25,156,115,942
-1.3,18914,3.1,1296,17,50349,12.8,1781,0,0,0,21.4,462194,241342,12932,123,584.93,32.3,0,0,76,475,14,14,258,424,38,18,183,0,30,63,7,282
-1.6,5131,0.7,401,18,44551,13.1,553,0,0,0,12.1,0,63578,12562,2,535.5,9.6,0,0,52,67,3,3,106,132,16,0,50,0,14,2,1,84
-3,10350,1.2,943,17.7,48093,8.7,1187,0,0,0,21.5,0,92468,8983,5,575.01,18,0,0,61,135,12,6,212,165,19,7,81,0,18,17,49,187
3.7,165224,3.4,12299,18,52735,13.1,14132,0,0,1.3,27,5745095,2852978,17574,365,458.09,360.7,0,0,532,4144,219,178,2465,4025,353,436,2553,29,78,486,50,2396
-1.8,12167,2,1041,18.5,48783,10.8,1388,0,0,0,19.5,0,135125,10996,16,590.78,20.6,0,0,109,232,22,10,203,168,9,9,129,0,18,23,6,207
2.9,33704,6.3,1830,12.8,57227,8.2,3659,0,0,0,18.3,1152404,394422,12319,112,768.33,43.9,0,5,686,202,39,24,502,192,76,45,1469,0,35,117,77,1524
5.1,89542,8.3,4787,17.8,50516,20.9,7365,0,2.1,0,23.6,1970829,968345,11361,539,572.82,156.3,0,0,641,2737,117,166,1152,1862,212,193,2415,0,123,629,62,1815
-1.8,17767,2.8,1496,21.6,51670,11.5,0,0,0,0,0,0,112481,6366,17,721.01,24.6,0,0,83,423,10,16,350,476,12,12,123,0,33,27,10,307
-2.8,6317,3.4,511,21,43804,14.5,722,0,0,0,0,0,25098,3906,4,531.9,11.9,0,0,63,60,6,5,140,140,10,6,52,0,9,10,3,74
-0.1,12534,1,1014,15,44838,16.1,0,0,0,0,0,214327,153754,12759,7,423.65,29.6,0,0,87,268,16,3,194,231,12,7,135,0,28,10,7,203
-1.3,7570,0.8,668,23.4,43181,16.5,0,0,0,0,0,0,36920,4810,0,484.79,15.6,0,0,56,106,0,3,151,93,3,1,63,0,51,7,0,196
-1.2,35625,6.8,2638,17.4,41425,19.1,2850,0,0,0,19.1,1840383,500711,14167,22,431.83,82.5,0,0,127,667,10,21,592,817,24,9,242,7,103,50,2,489
3.7,46225,1.2,3826,24.8,62535,7.3,4047,0,0,0,26,0,328428,7415,360,569.83,81.1,0,0,374,953,37,65,982,1217,95,44,784,29,76,197,33,1120
1.7,21704,2.7,1573,21.1,54554,9.8,2559,0,0,0,15.9,0,195045,9221,24,568.84,38.2,0,0,194,415,30,9,329,484,63,13,222,0,23,104,15,542
-0.1,6403,0.8,569,25.2,40024,12.4,483,0,0,0,0,0,49159,7824,0,525.44,12.2,0,0,36,70,5,1,114,130,9,7,57,0,15,3,1,171
-2.8,38013,2.2,3109,15.4,41624,15.8,2884,0,0,0,0,1909417,577547,15022,20,715.62,53.1,0,0,120,720,17,79,435,866,44,28,286,13,76,62,12,432
-2.8,10866,3.2,835,16.3,45603,11.4,1102,0,0,0,14.3,1094325,114958,10672,6,400.49,27.1,0,0,91,230,7,10,115,170,24,2,128,0,27,22,4,187
-1.4,21056,2.1,1485,16.2,53122,8.4,2878,0,0,0,25.6,288679,289636,13909,47,689.87,30.5,0,0,151,616,27,9,274,484,26,30,208,0,23,40,3,251
0.1,102172,8.3,7107,17.7,45856,15.7,7392,0.9,0.9,2,25.8,2827480,1511955,14913,151,872.83,117.1,0,0,394,1920,114,69,1600,1665,85,44,1065,15,23,141,153,1367
0.3,7598,1.1,706,20.1,50476,11.5,432,0,0,0,28.2,248922,28655,3759,4,400.12,19,0,0,25,218,11,6,113,181,9,5,55,0,18,14,4,115
-2.9,13229,4.5,938,15.6,45205,11,1529,0,0,0,20.1,863324,100154,7681,12,580.42,22.8,0,0,58,226,4,10,129,273,16,6,124,0,15,7,3,190
2.9,18656,0.9,1378,25.1,32524,19.1,1974,0,0,0,17.6,0,137063,7655,0,405.28,46,0,0,0,410,0,0,1512,466,0,190,246,0,0,0,0,631
2.1,19956,1.4,1508,25.6,40008,18.6,1452,0,0,0,25.6,164790,112099,5945,0,344.34,58,0,0,0,440,0,0,640,427,0,138,161,0,0,0,0,524
2.2,21421,1.4,1504,26.3,52646,11.3,1646,0,0,0,30.4,600926,170715,8002,38,201.83,106.1,0,0,0,1649,0,0,560,1132,0,204,257,0,0,0,0,592
-0.1,8249,1,739,20.4,44588,14.4,795,0,0,0,30.7,0,52778,6485,0,246.66,33.4,0,0,0,659,0,0,94,405,0,25,29,0,0,0,0,164
2.3,42173,1.6,2483,20.2,38873,20.8,4480,0,0,1,24.2,1024905,552941,13464,86,487.54,86.5,0,0,0,2653,0,0,848,1979,0,288,326,0,0,0,0,800
5.3,11591,0.8,586,25.7,30797,28,878,0,0,0,0,0,51512,4474,0,278.79,41.6,0,0,0,641,0,0,119,628,0,41,23,0,0,0,0,109
-3.2,28691,0.3,1668,21.4,26228,33.5,1696,0,3.7,0,29.4,0,374889,12915,20,359,79.9,0,0,0,578,0,0,692,567,0,125,151,0,0,0,0,287
6.4,118811,4.5,8606,23.8,67225,9,9122,1.9,2,0.5,27.3,4690957,2439188,21623,354,246.36,482.3,0,0,0,2496,0,0,2027,2932,0,1428,919,0,0,0,0,2353
-0.1,19985,5.2,1585,22.4,40933,17.2,1664,0,0,0,25,0,175304,8939,27,289.72,69,0,0,0,1087,0,0,253,1109,0,147,129,0,0,0,0,257
-1.4,49542,1.2,4336,20.7,40379,19.9,3966,0.6,1.7,0,19.8,0,934561,19244,5,159.86,309.9,0,0,0,2262,0,0,674,2193,0,381,213,0,0,0,0,652
4.5,28432,2.5,2087,19.7,41473,18.3,2721,1.7,0,0,25.2,0,430021,14875,31,180.17,157.8,0,0,0,1451,0,0,560,1648,0,331,344,0,0,0,0,480
-1,8488,0.9,571,34.9,39196,16.8,923,0,0,0,25.5,0,25883,3007,0,205.61,41.3,0,0,0,424,0,0,73,251,0,47,25,0,0,0,0,117
-3.4,13878,0.7,566,27.6,24045,32.5,0,0,0,0,0,0,103735,6652,1,492.41,28.2,0,0,0,1716,0,0,52,1123,0,6,16,0,0,0,0,81
-0.8,20059,0.4,1707,28.7,38907,19.6,1412,0,0,0,23.2,0,113835,5968,2,567.17,35.4,0,0,0,875,0,0,489,877,0,143,192,0,0,0,0,411
4.9,74319,0.9,5928,27,54836,10.2,5198,0.9,0,0,23.6,0,500549,6788,231,297.02,250.2,0,0,0,3210,0,0,1770,2907,0,357,594,0,0,0,0,1631
1.5,12690,1.7,802,29.5,35430,25.1,1008,0,0,0,23.4,120473,57992,4362,0,426.09,29.8,0,0,0,196,0,0,564,238,0,152,208,0,0,0,0,339
-2,12984,0.4,1002,22.1,37127,21.4,1094,0,0,0,0,213233,151840,11848,3,344.79,37.7,0,0,0,866,0,0,212,570,0,63,70,0,0,0,0,196
2.9,37191,4.2,2710,18.5,39677,20.1,2797,0,0,0,25.1,729241,454838,12578,291,385.02,96.6,0,0,0,2239,0,0,438,1460,0,264,284,0,0,0,0,607
1.7,90336,2.1,6145,22.4,54306,13,6225,0,0,0,21.6,798230,970778,11120,212,151.31,597,0,0,0,3133,0,0,1025,3169,0,946,548,0,0,0,0,1145
-2.5,5104,0.6,398,25.6,39049,16.2,0,0,0,0,0,0,23792,4614,0,189.43,26.9,0,0,0,462,0,0,44,206,0,6,27,0,0,0,0,124
0,10811,4.6,777,19.1,40160,29.9,874,0,0,0,0,4059659,182693,17403,2,128.57,84.1,0,0,0,573,0,0,88,481,0,28,19,0,0,0,0,102
-1.8,27720,0.4,1647,30.9,36406,20.3,2273,0,0,0,0,0,268548,9831,2,409.5,67.7,0,0,0,1051,0,0,517,800,0,220,140,0,0,0,0,393
-0.4,15955,1.2,1211,28.7,29934,26.8,1714,0,0,0,22.2,189089,71832,4408,0,444.23,35.9,0,0,0,182,0,0,1029,210,0,190,175,0,0,0,0,508
0.4,73955,3.2,6986,18.1,38904,20.5,4321,7.2,3.7,2.2,27.4,1571636,936093,11565,59,717.5,103.1,0,0,0,1936,0,0,632,2437,0,185,321,0,0,0,0,720
0.4,35613,1.1,2662,23,45853,15.4,3252,0,2.2,0,25.4,1252285,461765,12951,35,252.46,141.1,0,0,0,1888,0,0,797,1810,0,274,344,0,0,0,0,725
-2.7,21730,0.7,843,27.8,21883,37.7,961,0,0,0,20.3,0,138743,5858,0,469.25,46.3,0,0,0,158,0,0,887,184,0,106,146,0,0,0,0,355
-1,10272,1.3,752,18.5,27100,24.4,690,0,0,0,21.7,0,55307,5838,0,197.25,52.1,0,0,0,93,0,0,771,151,0,106,176,0,0,0,0,365
-1,9315,0.6,848,27.1,34261,20.8,595,0,0,0,0,0,53418,5873,1,359.95,25.9,0,0,0,344,0,0,314,240,0,71,112,0,0,0,0,272
-1.6,6856,0.5,470,22,31593,23.6,946,0,0,0,0,0,44182,6484,0,305.18,22.5,0,0,0,87,0,0,460,78,0,87,173,0,0,0,0,246
1.7,96656,1.9,7461,18.1,46555,15.2,7007,2.6,2.6,0,23,2919998,1282912,13652,320,458.35,210.9,0,0,0,5188,0,0,1191,5066,0,674,1050,0,0,0,0,1739
-1.2,12161,1.6,943,32,37646,16.1,652,0,0,0,0,0,32536,2723,0,302.88,40.2,0,0,0,262,0,0,531,275,0,91,150,0,0,0,0,210
-2.3,7852,0.2,464,29.4,24246,31.8,302,0,0,0,13.6,0,12169,1489,0,234.32,33.5,0,0,0,443,0,0,17,301,0,4,3,0,0,0,0,15
-1.5,14672,0.2,938,32.8,29184,27.2,1197,0,0,0,37.4,0,84217,5655,0,253.08,58,0,0,0,440,0,0,313,446,0,40,88,0,0,0,0,159
5.1,295803,8.9,17908,19.7,48398,18.9,26074,0,2.6,2.4,27.2,3061217,4778490,16635,1225,283.65,1042.8,0,0,0,17048,0,0,3727,20014,0,3266,3320,0,0,0,0,4330
1.3,14348,0.2,951,27.6,32495,22.2,1330,0,0,0,0,0,128537,8768,1,348.54,41.2,0,0,0,806,0,0,329,627,0,104,81,0,0,0,0,244
-3.4,39451,0.5,2070,24.1,30476,28.9,3192,0,0,0,24.7,0,403311,9596,7,393.35,100.3,0,0,0,4010,0,0,278,2327,0,65,72,0,0,0,0,147
1.2,49285,3.3,4043,17.9,46071,16.6,4120,2.9,1.6,0,0,1400787,622089,12816,87,207.75,237.2,0,0,0,5398,0,0,582,5218,0,331,422,0,0,0,0,699
-8,6813,0.7,494,17.7,33582,22.2,367,0,0,0,21.5,0,52203,7608,1,205.5,33.2,0,0,0,245,0,0,66,315,0,20,14,0,0,0,0,56
0,8589,4.8,721,27.3,43793,20.7,0,0,0,0,0,0,37304,4619,13,101.23,84.8,0,0,0,340,0,0,121,260,0,60,25,0,0,0,0,82
-0.3,16912,1.7,1238,32.6,44652,19.1,1613,0,0,0,30.3,0,39605,2331,0,230.08,73.5,0,0,0,387,0,0,581,434,0,128,178,0,0,0,0,457
0.9,24662,1.4,1732,29.1,46159,18,1794,0,0,0,21,0,285154,11333,55,257.97,95.6,0,0,0,715,0,0,488,594,0,197,127,0,0,0,0,450
1.3,37121,4.1,2616,22.5,38394,18.6,3297,0,0,0,19.5,0,342536,9119,0,551.74,67.3,0,0,0,2631,0,0,407,1631,0,105,152,0,0,0,0,671
1.7,25746,0.4,1881,25.5,32399,23.3,2172,0,0,0,0,692032,234914,9281,4,496.7,51.8,0,0,0,630,0,0,749,705,0,214,358,0,0,0,0,525
-1.9,11258,1.1,741,29,34406,21.9,1215,0,0,0,18.9,0,64411,5592,1,286.03,39.4,0,0,0,360,0,0,655,284,0,124,204,0,0,0,0,333
-1.6,36910,0.8,2765,23.7,44060,17.9,2412,0,0,0,28.4,0,355697,9483,16,344.4,107.2,0,0,0,1655,0,0,548,1517,0,245,131,0,0,0,0,550
2.2,8565,0.9,858,25.4,51189,14.2,581,0,0,0,0,0,28055,3266,3,187.65,45.6,0,0,0,573,0,0,139,491,0,64,89,0,0,0,0,201
2.6,105543,4.5,14266,21.7,48687,15.8,7635,5.2,3.5,0,24.1,1792272,1449522,14781,364,623.28,169.3,0,0,0,4208,0,0,1678,4359,0,620,889,0,0,0,0,1616
-3.8,29278,0.4,2176,23.3,25906,31.3,1872,0,0,0,24.2,0,211085,6793,0,465.83,62.9,0,0,0,1092,0,0,189,451,0,4,99,0,0,0,0,146
-1.4,18846,1.9,1562,26.9,36048,23.1,1502,0,0,0,22.1,549589,147036,7912,21,306.36,61.5,0,0,0,1059,0,0,265,886,0,85,96,0,0,0,0,250
2.2,18199,0.7,1202,26.3,33408,26.6,1600,0,0,0,0,434551,92791,5074,87,412.09,44.2,0,0,0,1062,0,0,355,817,0,60,92,0,0,0,0,253
0.5,46250,1.3,3102,21.4,41940,17.7,3321,0,1.9,0,22.1,0,662033,14659,46,436.67,105.9,0,0,0,2850,0,0,354,2887,0,194,174,0,0,0,0,562
1,15416,1.5,969,29.9,46016,17.1,1047,0,0,0,20.2,0,153316,9689,27,286.28,53.9,0,0,0,958,0,0,305,781,0,65,101,0,0,0,0,291
-3.4,4902,1.6,372,20.5,34029,18.3,176,0,0,0,0,0,65403,13345,0,242.27,20.2,0,0,0,300,0,0,88,209,0,24,24,0,0,0,0,198
-1.2,46920,1.2,3500,20.7,40891,18.8,3254,1.9,0,0,0,896339,560520,12118,71,542,86.6,0,0,0,2696,0,0,574,1690,0,178,301,0,0,0,0,562
-1.5,13494,0.4,739,32.5,26156,34.2,0,0,0,0,0,0,45224,3370,0,345.2,39.1,0,0,0,128,0,0,582,78,0,85,91,0,0,0,0,356
2.6,741096,6.5,54711,21.8,46959,16.7,62990,8.5,2.6,1.9,26.9,25695383,10002441,14053,2431,380.42,1948.1,0,0,0,45048,0,0,10211,64090,0,5553,7960,0,0,0,0,9690
4.6,48586,3.1,3237,24.1,49024,16.9,4184,1.6,0,0,27,1015569,731697,16060,187,172.12,282.3,0,0,0,2113,0,0,1074,1875,0,587,734,0,0,0,0,1566
-0.4,23356,0.5,1374,27.5,34090,24.3,2074,0,0,0,0,0,350076,14646,7,261.95,89.2,0,0,0,749,0,0,1075,444,0,257,230,0,0,0,0,400
2.6,159720,2.5,11814,23,54270,13.7,12369,2.5,1.3,0.9,24.6,1236384,1261984,8046,278,160.25,996.7,0,0,0,4880,0,0,1997,5146,0,1741,1095,0,0,0,0,2475
-2.8,16346,0.1,755,26.7,33889,23.1,833,0,0,0,31.3,0,47551,2782,0,351.52,46.5,0,0,0,1114,0,0,37,583,0,10,12,0,0,0,0,30
-0.3,31883,1,1564,19.2,24038,34.7,3121,0,1.6,0,30.3,210723,318643,9870,0,386.3,82.5,0,0,0,504,0,0,1285,520,0,220,262,0,0,0,0,542
-0.1,14193,1.1,1170,25.4,39753,16.9,1335,0,0,0,0,90029,49171,3621,43,261.52,54.3,0,0,0,910,0,0,264,612,0,76,110,0,0,0,0,275
2,58849,1.2,4121,21.4,36570,21.8,5525,0,0.7,0,25,0,914739,15970,1,433.95,135.6,0,0,0,791,0,0,2313,845,0,601,656,0,0,0,0,1283
-0.3,15860,0.6,790,34.9,33525,27,916,0,0,0,0,0,123575,7568,0,415.6,38.2,0,0,0,659,0,0,484,444,0,134,86,0,0,0,0,242
-3.7,7887,0.8,397,31.2,22920,37.2,382,0,0,0,21.2,0,58622,7891,0,208.86,37.8,0,0,0,224,0,0,273,199,0,46,50,0,0,0,0,123
-3.5,11310,0.2,465,28.2,29293,22.6,794,0,0,0,0,0,59363,5072,0,400.84,28.2,0,0,0,77,0,0,503,64,0,116,134,0,0,0,0,267
-4.7,24519,0.4,1277,27.1,31200,25.3,1756,0,0,0,21.9,0,123973,5176,10,337.91,72.6,0,0,0,1788,0,0,410,838,0,84,66,0,0,0,0,141
0.1,13870,0.1,880,31.4,28388,29.1,1192,0,0,0,10.2,0,56840,4074,0,482.84,28.7,0,0,0,151,0,0,522,211,0,194,148,0,0,0,0,298
-1.2,24742,0.3,1636,27.5,33651,25.4,1809,0,0,0,0,0,127171,5053,36,334.1,74.1,0,0,0,742,0,0,486,779,0,119,188,0,0,0,0,453
-1.7,9519,0.8,563,29.2,40313,16.9,708,0,0,0,0,0,29706,3103,0,313.13,30.4,0,0,0,610,0,0,118,400,0,21,29,0,0,0,0,142
0.1,26835,1.5,1880,22.7,36590,21.2,2072,0,1.2,0,23,2150571,230608,8497,13,552.13,48.6,0,0,0,1131,0,0,280,1077,0,84,136,0,0,0,0,337
1.3,8314,0.6,913,23.7,40112,16.8,0,0,0,0,0,0,60988,7316,3,213.84,38.9,0,0,0,561,0,0,151,497,0,66,69,0,0,0,0,144
-0.4,65565,2,5642,17,44898,16.2,6657,0,1.2,0,23.2,0,1570758,24179,223,248.74,263.6,0,0,0,3541,0,0,1022,3334,0,440,507,0,0,0,0,1525
-2.4,18306,0.8,1076,27,20972,30.3,1321,0,0,0,0,0,82470,4639,0,426.8,42.9,0,0,0,203,0,0,725,169,0,111,132,0,0,0,0,345
-0.6,9531,0.8,759,27.8,38833,18.8,657,0,0,0,0,0,48015,4949,0,252.47,37.8,0,0,0,628,0,0,170,477,0,63,61,0,0,0,0,179
